OrderID,Date,Product,Category,Amount,CustomerID,City
9541,2024-01-04,Tablet,Electronics,85270,C559,Bangalore
9542,2024-03-19,T-Shirt,Clothing,9704,C909,Bangalore
9543,2024-02-03,Couch,Furniture,98235,C320,Chennai
9544,2024-01-21,Magazine,Books,18630,C307,Mumbai
9545,2024-03-29,Comics,Books,65652,C479,Bangalore
9546,2024-01-05,Jeans,Clothing,43039,C484,Bangalore
9547,2024-03-18,Tablet,Electronics,21695,C529,Hyderabad
9548,2024-01-05,Novel,Books,13338,C515,Bangalore
9549,2024-03-30,Smartphone,Electronics,58245,C631,Bangalore
9550,2024-03-15,Monitor,Electronics,19124,C619,Mumbai
9551,2024-01-04,Tablet,Electronics,23172,C182,Mumbai
9552,2024-02-25,Bread,Grocery,8166,C888,Chennai
9553,2024-03-01,Tablet,Electronics,73521,C220,Delhi
9554,2024-01-07,Milk,Grocery,88814,C953,Chennai
9555,2024-02-20,T-Shirt,Clothing,13416,C360,Delhi
9556,2024-03-08,Comics,Books,71182,C226,Mumbai
9557,2024-02-09,Monitor,Electronics,71306,C432,Hyderabad
9558,2024-02-27,Magazine,Books,39708,C776,Chennai
9559,2024-01-08,Tablet,Electronics,90880,C600,Chennai
9560,2024-03-30,Chair,Furniture,62619,C340,Bangalore
9561,2024-02-05,Chair,Furniture,56500,C524,Chennai
9562,2024-03-31,Bed,Furniture,57821,C998,Bangalore
9563,2024-02-11,Jeans,Clothing,55707,C878,Mumbai
9564,2024-01-24,Smartphone,Electronics,95443,C155,Hyderabad
9565,2024-03-01,Eggs,Grocery,69058,C782,Mumbai
9566,2024-02-16,Textbook,Books,10521,C384,Hyderabad
9567,2024-01-10,Novel,Books,81372,C282,Mumbai
9568,2024-03-23,Jeans,Clothing,60246,C625,Mumbai
9569,2024-03-14,Tablet,Electronics,44112,C994,Mumbai
9570,2024-03-06,Table,Furniture,71877,C915,Mumbai
9571,2024-02-12,T-Shirt,Clothing,69984,C829,Bangalore
9572,2024-01-10,Bread,Grocery,24195,C778,Chennai
9573,2024-02-05,Chair,Furniture,9878,C399,Chennai
9574,2024-01-12,Rice,Grocery,65307,C920,Hyderabad
9575,2024-01-14,Laptop,Electronics,83250,C919,Chennai
9576,2024-01-11,Milk,Grocery,52356,C921,Bangalore
9577,2024-03-27,Magazine,Books,92389,C923,Hyderabad
9578,2024-02-05,Magazine,Books,80124,C782,Chennai
9579,2024-02-04,Novel,Books,3675,C516,Bangalore
9580,2024-03-30,Dress,Clothing,94498,C222,Mumbai
9581,2024-03-02,Eggs,Grocery,5984,C459,Chennai
9582,2024-01-09,Bread,Grocery,98967,C528,Delhi
9583,2024-03-02,Eggs,Grocery,65647,C934,Delhi
9584,2024-03-03,Monitor,Electronics,93742,C193,Mumbai
9585,2024-02-28,Jeans,Clothing,43525,C600,Hyderabad
9586,2024-02-21,Dress,Clothing,55547,C287,Chennai
9587,2024-02-15,Smartphone,Electronics,86842,C180,Chennai
9588,2024-03-28,Dress,Clothing,69474,C875,Mumbai
9589,2024-01-17,Magazine,Books,73013,C659,Hyderabad
9590,2024-03-21,Comics,Books,53588,C484,Delhi
9591,2024-01-28,Laptop,Electronics,93135,C265,Bangalore
9592,2024-03-13,Eggs,Grocery,22126,C857,Delhi
9593,2024-01-08,Laptop,Electronics,82365,C681,Hyderabad
9594,2024-02-09,Couch,Furniture,76914,C544,Bangalore
9595,2024-03-29,Milk,Grocery,63016,C978,Delhi
9596,2024-03-19,Novel,Books,75131,C464,Bangalore
9597,2024-03-10,Jacket,Clothing,63634,C415,Bangalore
9598,2024-02-17,Jacket,Clothing,35613,C760,Mumbai
9599,2024-03-06,Tablet,Electronics,838,C720,Mumbai
9600,2024-02-23,Rice,Grocery,57619,C973,Bangalore
9601,2024-02-29,T-Shirt,Clothing,50924,C197,Delhi
9602,2024-03-17,Monitor,Electronics,96872,C920,Mumbai
9603,2024-01-13,Tablet,Electronics,61620,C635,Hyderabad
9604,2024-03-20,Dress,Clothing,97774,C331,Bangalore
9605,2024-03-24,Textbook,Books,39545,C862,Chennai
9606,2024-01-11,Table,Furniture,62045,C592,Chennai
9607,2024-02-20,Monitor,Electronics,89388,C141,Mumbai
9608,2024-02-16,Monitor,Electronics,26236,C610,Chennai
9609,2024-03-20,Dress,Clothing,51349,C129,Bangalore
9610,2024-02-22,Eggs,Grocery,32416,C477,Chennai
9611,2024-02-10,Comics,Books,1047,C835,Delhi
9612,2024-02-13,Laptop,Electronics,29434,C766,Delhi
9613,2024-03-01,Milk,Grocery,31848,C875,Mumbai
9614,2024-01-12,Bed,Furniture,56814,C420,Chennai
9615,2024-01-17,Monitor,Electronics,70200,C791,Bangalore
9616,2024-01-15,Jacket,Clothing,40058,C125,Hyderabad
9617,2024-02-07,Chair,Furniture,77047,C772,Mumbai
9618,2024-03-18,Textbook,Books,39921,C170,Bangalore
9619,2024-03-05,Eggs,Grocery,23233,C105,Delhi
9620,2024-01-07,Comics,Books,80972,C780,Chennai
9621,2024-02-11,Dress,Clothing,88059,C141,Mumbai
9622,2024-01-19,Magazine,Books,12427,C775,Hyderabad
9623,2024-02-10,Chair,Furniture,57816,C145,Hyderabad
9624,2024-02-06,Bed,Furniture,32473,C416,Hyderabad
9625,2024-03-02,Monitor,Electronics,67744,C147,Chennai
9626,2024-01-24,Jacket,Clothing,58209,C476,Chennai
9627,2024-02-07,Comics,Books,77194,C280,Mumbai
9628,2024-02-04,T-Shirt,Clothing,77016,C239,Hyderabad
9629,2024-02-21,Jacket,Clothing,89502,C617,Chennai
9630,2024-03-17,Milk,Grocery,31820,C462,Delhi
9631,2024-02-03,Bread,Grocery,96328,C484,Mumbai
9632,2024-03-04,Monitor,Electronics,44292,C608,Delhi
9633,2024-01-12,T-Shirt,Clothing,86325,C314,Chennai
9634,2024-02-19,Monitor,Electronics,71816,C318,Mumbai
9635,2024-03-26,Jacket,Clothing,68548,C326,Chennai
9636,2024-02-03,Jeans,Clothing,20021,C330,Chennai
9637,2024-02-06,Table,Furniture,19378,C647,Delhi
9638,2024-03-25,Novel,Books,16500,C988,Bangalore
9639,2024-03-04,Chair,Furniture,54673,C739,Delhi
9640,2024-01-31,Jeans,Clothing,42707,C407,Delhi
9641,2024-01-26,Laptop,Electronics,30360,C634,Chennai
9642,2024-01-14,Magazine,Books,73262,C466,Mumbai
9643,2024-01-17,Milk,Grocery,42238,C282,Bangalore
9644,2024-03-04,Tablet,Electronics,88463,C558,Mumbai
9645,2024-03-19,T-Shirt,Clothing,85656,C239,Hyderabad
9646,2024-02-22,Bed,Furniture,72403,C522,Bangalore
9647,2024-03-14,Smartphone,Electronics,58235,C752,Hyderabad
9648,2024-03-03,Chair,Furniture,37046,C767,Bangalore
9649,2024-03-21,T-Shirt,Clothing,36813,C598,Bangalore
9650,2024-03-29,Eggs,Grocery,38087,C720,Chennai
9651,2024-01-25,Comics,Books,31182,C933,Delhi
9652,2024-02-29,Milk,Grocery,46034,C382,Bangalore
9653,2024-03-15,Rice,Grocery,56177,C737,Delhi
9654,2024-03-16,Jacket,Clothing,50809,C918,Mumbai
9655,2024-03-04,Novel,Books,65933,C506,Bangalore
9656,2024-03-04,Magazine,Books,15631,C102,Mumbai
9657,2024-03-01,Milk,Grocery,81526,C836,Bangalore
9658,2024-03-28,Bed,Furniture,96869,C768,Bangalore
9659,2024-03-24,Bed,Furniture,10890,C240,Hyderabad
9660,2024-03-23,T-Shirt,Clothing,13475,C874,Delhi
9661,2024-02-20,Rice,Grocery,1173,C460,Bangalore
9662,2024-02-21,Dress,Clothing,48008,C418,Chennai
9663,2024-03-24,Monitor,Electronics,42667,C709,Delhi
9664,2024-01-06,Rice,Grocery,35526,C533,Mumbai
9665,2024-01-15,Bread,Grocery,75006,C264,Chennai
9666,2024-01-15,Couch,Furniture,81042,C776,Bangalore
9667,2024-03-01,T-Shirt,Clothing,31780,C284,Mumbai
9668,2024-02-17,Table,Furniture,24718,C630,Bangalore
9669,2024-02-03,Textbook,Books,11472,C986,Bangalore
9670,2024-03-06,Jacket,Clothing,88685,C621,Delhi
9671,2024-02-18,Table,Furniture,56689,C238,Bangalore
9672,2024-02-23,Milk,Grocery,49003,C461,Hyderabad
9673,2024-03-05,Jacket,Clothing,10540,C221,Hyderabad
9674,2024-02-24,Laptop,Electronics,6599,C309,Bangalore
9675,2024-02-28,Rice,Grocery,49103,C686,Mumbai
9676,2024-03-19,Jeans,Clothing,63405,C673,Bangalore
9677,2024-03-16,T-Shirt,Clothing,46515,C467,Mumbai
9678,2024-01-28,Bed,Furniture,48806,C764,Delhi
9679,2024-01-19,Table,Furniture,95248,C898,Chennai
9680,2024-02-13,Couch,Furniture,58119,C427,Chennai
9681,2024-02-14,Chair,Furniture,62687,C297,Chennai
9682,2024-02-07,Dress,Clothing,56221,C412,Bangalore
9683,2024-01-06,T-Shirt,Clothing,45217,C137,Bangalore
9684,2024-03-06,Jacket,Clothing,79380,C606,Bangalore
9685,2024-02-02,Table,Furniture,20316,C346,Hyderabad
9686,2024-01-18,Rice,Grocery,58874,C227,Mumbai
9687,2024-01-29,Dress,Clothing,59650,C275,Mumbai
9688,2024-03-28,Chair,Furniture,84125,C972,Chennai
9689,2024-03-31,Rice,Grocery,83734,C208,Bangalore
9690,2024-02-11,Comics,Books,34058,C147,Chennai
9691,2024-03-31,Smartphone,Electronics,46128,C109,Chennai
9692,2024-03-18,Magazine,Books,68274,C329,Chennai
9693,2024-03-18,Rice,Grocery,79354,C629,Bangalore
9694,2024-02-08,Jacket,Clothing,90859,C447,Delhi
9695,2024-03-07,Jeans,Clothing,48537,C609,Mumbai
9696,2024-01-10,Eggs,Grocery,52693,C784,Hyderabad
9697,2024-03-31,Rice,Grocery,27729,C871,Delhi
9698,2024-02-09,T-Shirt,Clothing,4511,C327,Bangalore
9699,2024-01-16,Dress,Clothing,12729,C887,Delhi
9700,2024-03-16,Novel,Books,32003,C569,Bangalore
9701,2024-03-31,Table,Furniture,40705,C793,Delhi
9702,2024-01-07,Tablet,Electronics,21157,C639,Hyderabad
9703,2024-02-16,Jeans,Clothing,6989,C369,Chennai
9704,2024-01-18,Chair,Furniture,26493,C319,Bangalore
9705,2024-01-21,Table,Furniture,27531,C109,Bangalore
9706,2024-02-23,Magazine,Books,30312,C609,Mumbai
9707,2024-02-10,Smartphone,Electronics,84427,C438,Bangalore
9708,2024-01-22,Bed,Furniture,94009,C584,Delhi
9709,2024-01-18,Eggs,Grocery,14288,C178,Mumbai
9710,2024-01-15,Laptop,Electronics,38344,C879,Hyderabad
9711,2024-02-17,Textbook,Books,33268,C636,Mumbai
9712,2024-02-23,Jacket,Clothing,57764,C973,Delhi
9713,2024-01-06,Bread,Grocery,58166,C281,Mumbai
9714,2024-02-23,Bread,Grocery,7142,C928,Chennai
9715,2024-03-30,Bed,Furniture,70221,C351,Delhi
9716,2024-03-12,Textbook,Books,94283,C606,Hyderabad
9717,2024-01-06,Comics,Books,46457,C205,Hyderabad
9718,2024-03-27,Jacket,Clothing,85972,C318,Mumbai
9719,2024-02-01,Novel,Books,81949,C501,Delhi
9720,2024-02-19,Laptop,Electronics,54102,C800,Delhi
9721,2024-02-05,Table,Furniture,62406,C806,Chennai
9722,2024-03-01,Textbook,Books,14094,C628,Hyderabad
9723,2024-01-11,Laptop,Electronics,96640,C503,Chennai
9724,2024-03-19,Table,Furniture,65900,C227,Delhi
9725,2024-01-22,Comics,Books,21614,C376,Chennai
9726,2024-01-18,Dress,Clothing,26965,C787,Delhi
9727,2024-01-12,Table,Furniture,19733,C222,Hyderabad
9728,2024-03-04,Bread,Grocery,72274,C385,Hyderabad
9729,2024-03-19,Novel,Books,84683,C374,Chennai
9730,2024-02-10,T-Shirt,Clothing,78817,C425,Delhi
9731,2024-02-25,Jacket,Clothing,40411,C940,Hyderabad
9732,2024-03-26,Milk,Grocery,2844,C992,Bangalore
9733,2024-01-23,T-Shirt,Clothing,28522,C774,Mumbai
9734,2024-02-18,Bed,Furniture,65210,C966,Mumbai
9735,2024-02-25,Smartphone,Electronics,22640,C949,Bangalore
9736,2024-01-27,Chair,Furniture,20734,C744,Chennai
9737,2024-02-24,Milk,Grocery,85863,C323,Mumbai
9738,2024-02-07,Magazine,Books,66322,C842,Delhi
9739,2024-01-12,Comics,Books,31720,C355,Delhi
9740,2024-01-27,T-Shirt,Clothing,79954,C522,Delhi
9741,2024-01-18,Dress,Clothing,43023,C684,Hyderabad
9742,2024-03-12,Dress,Clothing,42850,C189,Bangalore
9743,2024-02-22,Rice,Grocery,34022,C937,Bangalore
9744,2024-03-11,Smartphone,Electronics,78009,C554,Chennai
9745,2024-03-26,Jacket,Clothing,43171,C860,Chennai
9746,2024-02-24,Jeans,Clothing,19142,C944,Hyderabad
9747,2024-01-03,Smartphone,Electronics,81775,C483,Delhi
9748,2024-01-11,Table,Furniture,15143,C540,Bangalore
9749,2024-03-31,Smartphone,Electronics,75589,C515,Delhi
9750,2024-01-21,Monitor,Electronics,88120,C824,Hyderabad
9751,2024-02-19,Textbook,Books,47072,C993,Hyderabad
9752,2024-01-09,Jeans,Clothing,36082,C312,Hyderabad
9753,2024-02-10,Laptop,Electronics,25076,C284,Bangalore
9754,2024-02-04,Couch,Furniture,43542,C425,Mumbai
9755,2024-03-08,Eggs,Grocery,28291,C736,Hyderabad
9756,2024-01-14,Textbook,Books,87199,C710,Hyderabad
9757,2024-02-23,Tablet,Electronics,20728,C918,Chennai
9758,2024-03-01,Monitor,Electronics,71553,C402,Mumbai
9759,2024-02-10,Table,Furniture,61860,C207,Chennai
9760,2024-03-13,T-Shirt,Clothing,76114,C812,Bangalore
9761,2024-03-07,Chair,Furniture,39899,C148,Mumbai
9762,2024-01-26,Bread,Grocery,63703,C543,Bangalore
9763,2024-01-11,Textbook,Books,87559,C119,Mumbai
9764,2024-02-11,Textbook,Books,88936,C300,Hyderabad
9765,2024-02-19,Couch,Furniture,94203,C982,Hyderabad
9766,2024-02-08,Bread,Grocery,73974,C987,Mumbai
9767,2024-03-30,Dress,Clothing,9212,C539,Chennai
9768,2024-03-04,Bed,Furniture,39219,C742,Delhi
9769,2024-01-21,Couch,Furniture,94990,C581,Hyderabad
9770,2024-01-07,Table,Furniture,7444,C271,Bangalore
9771,2024-02-12,Smartphone,Electronics,81218,C718,Hyderabad
9772,2024-03-01,Couch,Furniture,4469,C275,Chennai
9773,2024-03-05,Couch,Furniture,47053,C875,Chennai
9774,2024-02-16,Table,Furniture,83431,C349,Hyderabad
9775,2024-01-23,Textbook,Books,71685,C860,Mumbai
9776,2024-02-13,Milk,Grocery,62356,C307,Delhi
9777,2024-03-20,Textbook,Books,94974,C219,Hyderabad
9778,2024-01-03,Jacket,Clothing,12762,C794,Chennai
9779,2024-02-25,Eggs,Grocery,29970,C481,Delhi
9780,2024-03-25,Chair,Furniture,28920,C900,Mumbai
9781,2024-03-26,Smartphone,Electronics,9107,C625,Mumbai
9782,2024-02-06,Jeans,Clothing,76703,C923,Mumbai
9783,2024-02-26,Jeans,Clothing,55761,C472,Mumbai
9784,2024-01-06,Bread,Grocery,74852,C502,Bangalore
9785,2024-02-04,T-Shirt,Clothing,31272,C638,Bangalore
9786,2024-02-26,Comics,Books,97640,C104,Delhi
9787,2024-03-03,Milk,Grocery,20606,C174,Chennai
9788,2024-01-01,Magazine,Books,80014,C117,Delhi
9789,2024-03-25,Rice,Grocery,97870,C230,Delhi
9790,2024-01-22,Comics,Books,42249,C626,Bangalore
9791,2024-01-14,Magazine,Books,18830,C255,Hyderabad
9792,2024-03-10,Bed,Furniture,99575,C430,Hyderabad
9793,2024-01-15,Chair,Furniture,885,C406,Chennai
9794,2024-02-19,Smartphone,Electronics,41929,C291,Mumbai
9795,2024-03-02,Textbook,Books,24034,C562,Delhi
9796,2024-01-21,Novel,Books,35494,C293,Delhi
9797,2024-01-29,Novel,Books,6745,C924,Chennai
9798,2024-01-30,Laptop,Electronics,81095,C622,Chennai
9799,2024-01-11,Novel,Books,28639,C488,Delhi
9800,2024-02-04,Tablet,Electronics,63628,C806,Delhi
9801,2024-03-19,Bread,Grocery,27229,C349,Chennai
9802,2024-03-13,Table,Furniture,47793,C972,Delhi
9803,2024-03-10,Couch,Furniture,24586,C659,Bangalore
9804,2024-02-17,Laptop,Electronics,86615,C101,Bangalore
9805,2024-03-22,Chair,Furniture,33655,C151,Mumbai
9806,2024-02-11,Bread,Grocery,85903,C547,Delhi
9807,2024-02-22,Smartphone,Electronics,73312,C399,Bangalore
9808,2024-03-26,Couch,Furniture,39829,C622,Chennai
9809,2024-02-08,Comics,Books,67979,C284,Mumbai
9810,2024-02-16,Jeans,Clothing,90195,C530,Delhi
9811,2024-02-16,Dress,Clothing,70401,C953,Delhi
9812,2024-01-17,Bread,Grocery,23266,C766,Mumbai
9813,2024-01-24,Comics,Books,55394,C884,Chennai
9814,2024-03-24,Dress,Clothing,14943,C534,Hyderabad
9815,2024-01-07,Jeans,Clothing,53621,C620,Hyderabad
9816,2024-03-18,Rice,Grocery,39273,C990,Mumbai
9817,2024-02-15,Table,Furniture,28535,C466,Hyderabad
9818,2024-02-24,Rice,Grocery,15118,C860,Delhi
9819,2024-02-09,Novel,Books,19229,C777,Chennai
9820,2024-01-02,Jeans,Clothing,23151,C829,Hyderabad
9821,2024-02-16,Table,Furniture,34596,C750,Mumbai
9822,2024-01-25,Couch,Furniture,42468,C333,Chennai
9823,2024-01-08,Bed,Furniture,77707,C143,Hyderabad
9824,2024-02-04,Milk,Grocery,51369,C799,Delhi
9825,2024-02-17,Smartphone,Electronics,9603,C895,Delhi
9826,2024-01-12,T-Shirt,Clothing,21292,C283,Hyderabad
9827,2024-02-04,Jacket,Clothing,38572,C447,Chennai
9828,2024-03-01,Eggs,Grocery,11619,C519,Delhi
9829,2024-02-22,Bed,Furniture,44862,C572,Bangalore
9830,2024-03-18,Rice,Grocery,2582,C319,Hyderabad
9831,2024-01-28,Magazine,Books,73546,C499,Delhi
9832,2024-02-06,Milk,Grocery,62413,C281,Hyderabad
9833,2024-01-12,Chair,Furniture,91319,C106,Delhi
9834,2024-03-02,Jacket,Clothing,29092,C945,Mumbai
9835,2024-01-02,Tablet,Electronics,22267,C611,Mumbai
9836,2024-01-14,Tablet,Electronics,6072,C470,Delhi
9837,2024-02-05,Monitor,Electronics,53706,C863,Chennai
9838,2024-01-15,Jeans,Clothing,96752,C738,Hyderabad
9839,2024-03-21,Eggs,Grocery,98995,C739,Bangalore
9840,2024-03-12,Comics,Books,92233,C840,Mumbai
9841,2024-03-18,Jeans,Clothing,38840,C322,Delhi
9842,2024-03-16,Smartphone,Electronics,52444,C956,Hyderabad
9843,2024-03-22,Couch,Furniture,17543,C684,Mumbai
9844,2024-03-07,Smartphone,Electronics,54344,C927,Delhi
9845,2024-02-18,Couch,Furniture,88901,C204,Chennai
9846,2024-01-29,Couch,Furniture,95222,C708,Delhi
9847,2024-02-29,Magazine,Books,33298,C391,Hyderabad
9848,2024-03-05,Monitor,Electronics,58443,C926,Chennai
9849,2024-01-08,Tablet,Electronics,27469,C605,Hyderabad
9850,2024-02-28,Laptop,Electronics,70532,C433,Mumbai
9851,2024-03-07,Smartphone,Electronics,41213,C442,Chennai
9852,2024-01-04,Bread,Grocery,45935,C499,Delhi
9853,2024-02-29,Milk,Grocery,95683,C366,Hyderabad
9854,2024-03-01,Dress,Clothing,83540,C526,Hyderabad
9855,2024-02-26,Comics,Books,10213,C975,Mumbai
9856,2024-01-27,Jeans,Clothing,54892,C383,Chennai
9857,2024-01-12,Bed,Furniture,73861,C215,Chennai
9858,2024-02-17,Novel,Books,34594,C659,Chennai
9859,2024-01-01,Textbook,Books,76795,C717,Chennai
9860,2024-01-21,Monitor,Electronics,89858,C286,Mumbai
9861,2024-02-06,Comics,Books,15686,C142,Mumbai
9862,2024-03-28,Monitor,Electronics,65548,C536,Bangalore
9863,2024-03-20,Magazine,Books,67974,C342,Mumbai
9864,2024-01-25,Textbook,Books,85284,C702,Hyderabad
9865,2024-03-03,T-Shirt,Clothing,54065,C310,Hyderabad
9866,2024-02-21,Monitor,Electronics,90523,C608,Delhi
9867,2024-01-22,Chair,Furniture,31024,C899,Bangalore
9868,2024-02-14,Chair,Furniture,11998,C287,Bangalore
9869,2024-02-28,Eggs,Grocery,43653,C721,Chennai
9870,2024-01-27,Smartphone,Electronics,65442,C474,Hyderabad
9871,2024-01-24,Jacket,Clothing,58866,C976,Mumbai
9872,2024-01-14,Table,Furniture,16794,C260,Chennai
9873,2024-03-18,Milk,Grocery,26901,C459,Chennai
9874,2024-01-09,Smartphone,Electronics,23562,C253,Chennai
9875,2024-02-23,Comics,Books,61045,C199,Chennai
9876,2024-01-12,Jeans,Clothing,70541,C534,Chennai
9877,2024-01-19,Milk,Grocery,81099,C791,Mumbai
9878,2024-03-31,Laptop,Electronics,89540,C915,Chennai
9879,2024-02-15,Table,Furniture,50378,C396,Hyderabad
9880,2024-01-02,Bread,Grocery,48841,C795,Chennai
9881,2024-03-31,Monitor,Electronics,78656,C433,Bangalore
9882,2024-03-12,Dress,Clothing,89071,C283,Hyderabad
9883,2024-02-05,Smartphone,Electronics,8839,C883,Delhi
9884,2024-03-22,Smartphone,Electronics,96876,C362,Bangalore
9885,2024-01-02,Jeans,Clothing,96499,C942,Bangalore
9886,2024-02-13,Monitor,Electronics,42798,C113,Delhi
9887,2024-01-17,Table,Furniture,6039,C491,Hyderabad
9888,2024-01-17,Eggs,Grocery,15419,C404,Mumbai
9889,2024-03-18,Novel,Books,86799,C346,Mumbai
9890,2024-03-30,Magazine,Books,35666,C663,Hyderabad
9891,2024-03-12,Milk,Grocery,55290,C347,Hyderabad
9892,2024-01-03,Chair,Furniture,17773,C452,Mumbai
9893,2024-01-17,Bread,Grocery,52427,C896,Bangalore
9894,2024-02-14,Table,Furniture,29579,C906,Mumbai
9895,2024-03-24,Textbook,Books,52228,C536,Delhi
9896,2024-03-07,Magazine,Books,17930,C206,Mumbai
9897,2024-02-22,Novel,Books,8481,C574,Bangalore
9898,2024-03-15,Dress,Clothing,88984,C881,Mumbai
9899,2024-03-04,Comics,Books,31568,C376,Bangalore
9900,2024-01-27,Jacket,Clothing,62399,C208,Chennai
9901,2024-03-17,Bread,Grocery,40689,C333,Mumbai
9902,2024-01-03,Laptop,Electronics,66394,C807,Mumbai
9903,2024-03-05,Novel,Books,65270,C617,Delhi
9904,2024-01-20,Table,Furniture,16848,C165,Bangalore
9905,2024-02-24,Monitor,Electronics,74423,C940,Hyderabad
9906,2024-01-13,T-Shirt,Clothing,53494,C299,Bangalore
9907,2024-03-18,Bed,Furniture,48837,C977,Bangalore
9908,2024-03-25,Eggs,Grocery,19360,C558,Delhi
9909,2024-02-08,Tablet,Electronics,53446,C111,Bangalore
9910,2024-01-30,Bread,Grocery,62743,C104,Bangalore
9911,2024-03-26,Table,Furniture,55777,C114,Hyderabad
9912,2024-01-18,Jacket,Clothing,1787,C249,Delhi
9913,2024-01-05,Bed,Furniture,66028,C392,Chennai
9914,2024-01-13,Chair,Furniture,4858,C462,Bangalore
9915,2024-01-18,Jacket,Clothing,8022,C694,Delhi
9916,2024-03-24,Eggs,Grocery,97351,C206,Delhi
9917,2024-03-17,Jeans,Clothing,84576,C318,Mumbai
9918,2024-01-26,T-Shirt,Clothing,78261,C962,Hyderabad
9919,2024-03-23,Novel,Books,44124,C202,Bangalore
9920,2024-03-25,Magazine,Books,13732,C986,Hyderabad
9921,2024-03-10,Comics,Books,70151,C772,Delhi
9922,2024-02-07,Comics,Books,52370,C682,Chennai
9923,2024-02-24,Laptop,Electronics,85940,C393,Chennai
9924,2024-03-05,Jeans,Clothing,20942,C335,Chennai
9925,2024-01-04,Bed,Furniture,65298,C195,Mumbai
9926,2024-03-23,Tablet,Electronics,91036,C993,Mumbai
9927,2024-02-02,Magazine,Books,9103,C993,Mumbai
9928,2024-03-18,Eggs,Grocery,44880,C223,Delhi
9929,2024-03-23,Bed,Furniture,93519,C874,Delhi
9930,2024-01-29,Magazine,Books,35488,C351,Hyderabad
9931,2024-01-06,Laptop,Electronics,24632,C259,Delhi
9932,2024-02-09,Novel,Books,21874,C587,Hyderabad
9933,2024-03-19,Novel,Books,62515,C603,Delhi
9934,2024-03-21,Bread,Grocery,65772,C355,Chennai
9935,2024-02-05,Chair,Furniture,56405,C266,Delhi
9936,2024-03-22,Tablet,Electronics,73348,C623,Hyderabad
9937,2024-02-29,Jeans,Clothing,60904,C586,Bangalore
9938,2024-02-21,Monitor,Electronics,40560,C420,Chennai
9939,2024-01-02,Laptop,Electronics,91310,C415,Bangalore
9940,2024-01-16,Jacket,Clothing,38561,C496,Chennai
9941,2024-03-31,Textbook,Books,18612,C777,Bangalore
9942,2024-01-06,Novel,Books,29539,C942,Bangalore
9943,2024-02-03,Dress,Clothing,67283,C357,Bangalore
9944,2024-03-09,Couch,Furniture,73713,C822,Chennai
9945,2024-01-15,Laptop,Electronics,69419,C742,Delhi
9946,2024-01-24,Chair,Furniture,57208,C710,Bangalore
9947,2024-02-08,Comics,Books,78315,C848,Hyderabad
9948,2024-03-26,Smartphone,Electronics,79345,C281,Chennai
9949,2024-03-17,Chair,Furniture,83895,C299,Mumbai
9950,2024-03-26,Monitor,Electronics,47778,C635,Bangalore
9951,2024-01-21,Rice,Grocery,89944,C275,Hyderabad
9952,2024-03-28,Dress,Clothing,39779,C264,Chennai
9953,2024-01-08,Jacket,Clothing,47498,C209,Chennai
9954,2024-03-22,Dress,Clothing,21177,C436,Delhi
9955,2024-03-22,Bed,Furniture,11603,C360,Delhi
9956,2024-02-14,Rice,Grocery,63019,C470,Delhi
9957,2024-03-04,Eggs,Grocery,39990,C325,Chennai
9958,2024-03-03,Chair,Furniture,4475,C247,Mumbai
9959,2024-01-30,Couch,Furniture,96347,C501,Hyderabad
9960,2024-02-22,Monitor,Electronics,67338,C796,Bangalore
9961,2024-03-17,Magazine,Books,74979,C752,Hyderabad
9962,2024-03-07,Table,Furniture,70840,C588,Hyderabad
9963,2024-03-15,Bread,Grocery,3633,C116,Chennai
9964,2024-02-15,Rice,Grocery,40730,C794,Delhi
9965,2024-01-25,Bed,Furniture,63311,C621,Bangalore
9966,2024-02-11,Milk,Grocery,89299,C307,Hyderabad
9967,2024-01-20,Dress,Clothing,80826,C666,Chennai
9968,2024-01-08,Novel,Books,70441,C631,Hyderabad
9969,2024-03-26,Tablet,Electronics,42084,C214,Mumbai
9970,2024-01-07,Laptop,Electronics,86898,C844,Hyderabad
9971,2024-02-24,Textbook,Books,66826,C660,Delhi
9972,2024-03-27,Smartphone,Electronics,21599,C322,Mumbai
9973,2024-01-23,Rice,Grocery,11348,C702,Mumbai
9974,2024-03-27,Chair,Furniture,87458,C354,Mumbai
9975,2024-01-19,Eggs,Grocery,49507,C998,Bangalore
9976,2024-02-20,Rice,Grocery,71576,C667,Mumbai
9977,2024-03-22,Textbook,Books,97137,C760,Delhi
9978,2024-02-22,Eggs,Grocery,58783,C322,Mumbai
9979,2024-01-03,Milk,Grocery,27285,C965,Hyderabad
9980,2024-03-31,Novel,Books,68221,C725,Chennai
9981,2024-03-23,Tablet,Electronics,72897,C510,Bangalore
9982,2024-01-31,Jacket,Clothing,78587,C225,Hyderabad
9983,2024-01-16,Bread,Grocery,63317,C219,Delhi
9984,2024-03-02,Table,Furniture,19352,C540,Bangalore
9985,2024-02-02,Magazine,Books,2362,C812,Delhi
9986,2024-03-14,Chair,Furniture,23942,C590,Delhi
9987,2024-01-31,Novel,Books,99695,C540,Chennai
9988,2024-01-22,Jeans,Clothing,90564,C514,Hyderabad
9989,2024-01-30,Milk,Grocery,54460,C801,Hyderabad
9990,2024-03-01,Couch,Furniture,91619,C306,Chennai
9991,2024-02-25,Textbook,Books,47350,C222,Mumbai
